61	48	24	91	7	46	13	47	80	25	57	59	27	65	85	74	18	84	10	42	43	87	19	5	60	4	22	68	80	85	4	100	90	87	22	53	42	67	56	74	86	29	38	30	71	63	26	33	86	57	78	34	82	83	43	89	92	8	23	38	63	26	64	76	81	39	21	25	59	3	0	20	9	50	68	81	69	93	86	79	82	63	29	32	63	69	18	82	7	92	49	57	40	7	88	68	94	62	14	30
86	87	29	13	47	24	42	64	30	59	83	94	72	38	14	28	55	65	91	77	78	13	86	57	77	74	1	95	87	31	6	42	14	95	68	13	14	5	55	62	42	69	62	44	16	62	5	54	52	57	16	60	77	96	15	14	60	25	16	60	26	74	75	60	4	17	45	4	85	12	20	0	53	69	96	51	85	80	92	84	60	1	36	22	63	85	81	77	39	13	44	33	24	90	33	2	23	35	87	3
23	13	46	34	3	86	10	45	65	21	38	8	32	74	93	33	29	28	45	23	5	80	91	78	93	56	21	37	94	94	66	8	93	67	19	44	66	74	86	93	17	30	94	47	78	51	70	92	94	5	19	93	48	14	22	60	18	23	71	43	9	3	91	40	71	69	66	64	94	43	9	53	0	38	67	97	64	78	76	72	100	7	69	91	44	7	44	33	32	67	13	25	79	54	48	16	98	93	45	22
3	48	88	68	34	26	24	85	10	36	61	20	81	60	7	60	5	69	56	9	26	25	43	50	16	18	73	58	38	75	44	98	41	18	53	64	35	56	78	70	59	93	85	5	69	90	13	14	7	53	3	40	23	16	78	24	26	11	51	17	55	20	87	2	84	84	38	3	85	29	50	69	38	0	86	82	44	45	48	20	60	69	54	85	47	55	35	28	12	94	31	81	26	58	89	12	64	89	84	60
58	23	35	31	100	85	30	89	59	68	48	44	4	3	80	60	55	65	2	88	19	65	35	29	63	36	72	73	77	18	85	27	82	17	76	80	21	67	8	57	100	52	40	44	25	15	4	1	18	13	12	2	21	12	68	82	3	55	100	63	100	39	22	22	78	5	45	52	47	99	68	96	67	86	0	100	65	94	7	89	22	33	37	71	78	54	90	86	97	85	65	13	89	39	84	72	4	61	32	59
84	20	63	2	31	95	37	89	76	16	56	82	77	36	6	77	51	38	13	57	80	48	40	98	41	62	25	1	67	75	8	22	82	80	85	96	46	17	39	21	2	3	77	100	66	8	47	20	40	58	42	91	11	23	84	1	57	39	34	60	60	20	96	20	100	90	25	40	67	7	81	51	97	82	100	0	78	85	4	29	3	25	10	47	67	68	54	92	27	86	44	60	51	60	96	8	77	94	80	17
14	99	24	23	27	84	80	49	99	96	92	40	1	37	46	8	73	62	29	74	89	11	81	86	59	96	92	62	1	11	26	57	3	84	30	20	46	3	84	4	99	21	72	43	18	40	59	57	24	64	24	99	80	14	91	63	33	15	78	90	14	45	14	47	21	14	88	26	14	32	69	85	64	44	65	78	0	100	86	71	54	97	31	24	62	62	27	91	11	25	23	61	54	30	72	52	82	33	8	8
92	59	80	82	81	71	59	58	93	90	28	1	78	34	76	34	95	78	95	4	70	80	4	67	70	24	48	81	37	44	84	95	35	58	34	79	36	68	16	32	76	95	5	72	46	96	90	21	18	56	9	66	15	30	44	86	10	95	68	21	68	21	90	50	4	81	32	92	28	51	93	80	78	45	94	85	100	0	78	93	70	35	53	61	38	37	87	30	14	18	89	84	44	83	87	59	83	84	63	8
33	56	16	89	63	3	11	51	96	18	68	42	84	30	43	51	83	97	69	94	67	39	17	6	81	8	70	10	75	18	62	41	21	30	58	64	49	65	81	28	62	77	11	15	52	25	64	71	59	43	27	66	20	82	42	46	69	19	99	9	57	49	100	45	93	28	23	89	72	48	86	92	76	48	7	4	86	78	0	37	13	13	90	71	84	23	18	75	29	49	89	60	97	9	93	69	17	87	16	23
68	64	27	15	45	22	30	2	27	51	51	13	82	1	33	96	2	40	52	18	44	42	76	64	92	100	27	53	42	37	99	64	46	97	61	4	25	40	47	42	51	35	43	77	39	72	41	51	42	21	33	68	100	26	27	20	48	68	14	23	91	43	23	68	80	40	80	12	31	40	79	84	72	20	89	29	71	93	37	0	51	11	71	73	86	93	9	5	57	50	4	60	66	13	95	36	76	79	92	52
21	91	38	26	91	32	46	3	21	30	75	60	5	51	12	22	18	45	7	28	73	58	96	24	28	60	15	62	20	50	41	47	79	88	61	90	89	51	60	28	14	26	87	39	13	40	43	79	73	72	79	53	5	22	22	16	11	13	68	60	62	78	79	49	84	71	94	34	55	93	82	60	100	60	22	3	54	70	13	51	0	37	66	25	7	87	22	26	82	93	16	67	51	38	50	59	30	28	97	1
81	83	32	71	47	56	61	83	13	9	42	93	19	93	87	11	89	98	51	36	77	67	55	45	90	31	9	34	24	36	72	65	39	20	93	23	90	43	22	50	17	73	71	32	82	95	5	47	1	74	74	74	39	37	8	99	81	53	88	37	67	6	87	62	67	20	19	63	56	67	63	1	7	69	33	25	97	35	13	11	37	0	15	22	52	2	64	40	2	31	64	25	72	22	50	11	38	15	44	42
36	37	58	26	97	16	47	12	60	26	61	39	33	62	54	88	15	26	1	88	73	14	56	4	49	5	48	75	45	84	95	80	70	61	58	28	49	63	89	56	66	52	49	24	100	81	5	42	29	10	24	18	57	18	38	48	41	46	9	20	10	14	5	43	1	93	97	54	5	29	29	36	69	54	37	10	31	53	90	71	66	15	0	8	47	51	85	66	8	17	83	36	98	47	30	15	100	63	16	68
12	42	85	40	8	18	37	46	93	76	17	85	7	61	73	80	35	37	92	75	26	21	38	20	81	33	23	25	30	56	70	96	45	52	7	47	98	7	69	99	63	47	91	11	33	51	21	1	9	51	50	32	13	11	86	82	49	69	11	18	44	35	53	70	96	100	23	71	3	74	32	22	91	85	71	47	24	61	71	73	25	22	8	0	70	94	94	76	53	24	32	47	72	50	61	64	44	59	98	39
76	70	89	55	23	81	78	44	22	89	56	78	17	63	54	56	32	88	44	60	19	52	98	17	45	36	18	10	32	61	40	25	27	44	59	62	96	50	32	89	67	53	62	55	73	52	90	78	87	20	56	27	41	53	35	54	14	61	82	21	6	64	31	94	86	64	66	55	5	83	63	63	44	47	78	67	62	38	84	86	7	52	47	70	0	62	11	74	1	69	4	64	45	89	85	99	3	80	81	75
70	63	82	45	92	62	38	82	58	38	29	18	68	25	94	13	6	92	55	25	54	100	60	81	31	69	20	43	64	68	28	82	16	39	84	23	14	68	94	35	69	67	36	41	98	56	90	74	55	61	72	3	20	96	98	50	69	65	22	62	50	16	60	61	100	2	85	11	25	27	69	85	7	55	54	68	62	37	23	93	87	2	51	94	62	0	30	8	69	23	91	94	61	25	78	46	20	60	36	62
22	63	14	40	3	86	50	18	71	6	4	61	95	1	37	71	30	52	44	56	98	9	78	82	52	72	37	47	3	50	17	44	95	49	13	68	85	84	55	39	82	51	47	33	58	33	38	59	38	74	52	55	85	20	7	77	40	93	11	83	49	66	76	23	19	12	75	24	65	36	18	81	44	35	90	54	27	87	18	9	22	64	85	94	11	30	0	27	19	64	74	68	25	58	64	95	37	95	9	65
76	56	90	16	64	59	90	40	52	86	61	89	4	49	49	38	70	21	54	5	28	41	10	88	35	77	31	77	39	55	56	45	89	57	77	70	30	22	36	38	9	81	46	36	92	23	91	11	55	62	100	89	75	50	67	37	43	44	33	38	78	87	36	96	37	58	34	42	94	93	82	77	33	28	86	92	91	30	75	5	26	40	66	76	74	8	27	0	67	1	54	76	100	40	34	47	97	79	38	35
52	34	13	24	74	66	45	39	39	48	23	45	62	56	52	80	82	87	40	32	85	89	54	47	85	27	91	99	82	60	69	77	79	47	57	87	6	26	31	93	85	10	90	77	18	8	63	31	11	100	8	97	56	69	50	76	3	57	44	15	54	19	87	4	32	98	2	22	73	76	7	39	32	12	97	27	11	14	29	57	82	2	8	53	1	69	19	67	0	55	72	98	4	33	28	8	30	91	21	53
72	96	78	80	85	81	35	34	72	96	54	39	68	30	34	19	7	2	75	43	16	42	40	40	69	73	69	51	59	51	13	47	14	32	73	28	90	75	81	19	60	48	81	100	71	45	56	47	10	95	41	40	6	67	66	38	98	67	6	80	79	44	100	4	55	55	58	96	62	9	92	13	67	94	85	86	25	18	49	50	93	31	17	24	69	23	64	1	55	0	55	23	39	85	57	26	26	62	7	40
63	79	76	32	96	11	66	61	78	96	15	84	59	21	5	8	39	60	28	18	35	68	52	72	66	49	88	92	8	58	56	34	22	48	22	51	39	91	17	6	95	35	54	17	49	65	40	17	2	61	31	55	73	14	14	55	53	33	67	91	8	67	83	37	98	66	27	59	69	80	49	44	13	31	65	44	23	89	89	4	16	64	83	32	4	91	74	54	72	55	0	34	66	84	90	50	4	34	65	65
83	55	13	8	31	26	91	20	54	33	34	58	63	45	13	53	87	98	61	48	12	27	56	50	11	72	39	79	94	17	42	45	72	80	4	57	42	28	31	2	61	64	2	61	98	47	50	92	69	42	50	4	77	89	59	18	4	27	44	9	53	100	91	22	76	21	45	70	54	19	57	33	25	81	13	60	61	84	60	60	67	25	36	47	64	94	68	76	98	23	34	0	81	15	20	18	94	84	50	79
54	50	95	92	79	53	47	20	71	30	90	78	16	25	88	78	72	50	99	68	50	36	50	25	23	22	53	67	65	20	5	80	14	56	6	72	46	55	45	97	51	82	47	4	87	75	8	67	73	97	7	65	17	45	66	39	88	69	64	13	91	99	76	20	65	8	94	27	37	23	40	24	79	26	89	51	54	44	97	66	51	72	98	72	45	61	25	100	4	39	66	81	0	33	62	15	17	34	53	59
24	31	53	12	59	83	81	66	39	1	51	65	27	10	76	10	86	3	16	65	45	20	55	60	18	46	46	17	37	79	11	12	88	71	87	46	87	46	72	16	21	25	19	7	11	91	80	21	22	34	97	78	49	86	53	42	25	94	14	30	44	89	51	37	93	64	71	96	42	59	7	90	54	58	39	60	30	83	9	13	38	22	47	50	89	25	58	40	33	85	84	15	33	0	49	91	90	89	81	6
49	10	44	1	62	68	91	52	12	23	23	78	33	36	78	94	4	83	29	59	74	2	25	50	21	89	85	82	41	60	76	100	71	16	70	71	32	48	19	41	16	22	32	41	14	1	19	81	89	62	25	91	100	84	71	7	70	58	47	56	83	35	97	80	8	49	94	60	95	23	88	33	48	89	84	96	72	87	93	95	50	50	30	61	85	78	64	34	28	57	90	20	62	49	0	28	38	20	6	9
61	98	43	21	92	34	59	42	93	27	98	9	87	2	92	6	25	98	8	35	87	98	76	70	51	73	79	70	62	77	12	17	50	62	51	72	53	91	79	52	32	64	15	84	90	83	33	29	75	36	77	5	65	88	86	48	66	29	8	5	56	64	94	28	99	56	74	82	65	3	68	2	16	12	72	8	52	59	69	36	59	11	15	64	99	46	95	47	8	26	50	18	15	91	28	0	86	50	67	58
1	83	100	36	15	35	8	26	4	36	46	52	39	37	79	29	92	33	69	12	96	42	48	94	88	88	47	41	29	40	92	25	69	23	41	43	63	55	16	76	73	34	100	23	75	66	54	36	49	89	46	14	69	45	86	88	91	36	21	9	30	6	98	94	75	96	100	4	34	46	94	23	98	64	4	77	82	83	17	76	30	38	100	44	3	20	37	97	30	26	4	94	17	90	38	86	0	26	47	65
84	40	73	24	49	87	39	10	74	71	51	70	18	42	26	78	39	38	65	22	35	56	88	88	76	3	52	16	94	35	2	2	68	4	84	58	2	82	9	46	13	55	53	11	70	22	51	17	10	75	54	9	15	28	95	42	71	95	93	32	17	77	40	58	50	88	72	2	10	64	62	35	93	89	61	94	33	84	87	79	28	15	63	59	80	60	95	79	91	62	34	84	34	89	20	50	26	0	40	57
36	7	40	17	80	46	93	43	42	89	13	93	18	3	53	32	48	24	62	18	25	31	26	49	80	21	90	10	2	12	85	97	11	71	84	72	11	31	83	98	65	51	39	17	88	37	74	95	47	44	21	58	67	3	36	25	21	92	57	87	61	58	99	67	35	24	98	81	32	15	14	87	45	84	32	80	8	63	16	92	97	44	16	98	81	36	9	38	21	7	65	50	53	81	6	67	47	40	0	52
43	30	55	69	57	37	90	67	40	24	33	49	64	92	88	52	95	12	91	44	8	56	27	64	63	51	14	6	28	81	30	69	42	73	57	34	45	94	59	94	55	28	100	97	89	82	85	32	6	46	69	41	30	37	45	49	17	15	37	20	98	66	17	29	58	47	45	80	90	30	30	3	22	60	59	17	8	8	23	52	1	42	68	39	75	62	65	35	53	40	65	79	59	6	9	58	65	57	52	0
